"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"241632_x_at",-1.79585370288248,5.05082758865248,-21.445439242688,6.31321123874646e-46,6.50326066672665e-43,94.0061749715064
"239963_at",-3.02284860310421,3.43666574468085,-21.3540450921047,9.96435469883817e-46,9.92217226394642e-43,93.5544736202923
"242731_x_at",-1.36257567627495,3.29405836879433,-21.2888363927924,1.38083128479799e-45,1.33063138615388e-42,93.231531995113
"206742_at",-5.26258711751663,2.35812858156028,-21.2418141731883,1.74766817024536e-45,1.63150285155436e-42,92.9983175357697
"205507_at",-2.4938066518847,2.75502347517731,-21.0708733456662,4.125130875298e-45,3.73424347387204e-42,92.1481051568929
"226319_s_at",6.49553427937916,8.37816078014184,20.8749653480025,1.10881764698449e-44,9.74226752010818e-42,91.1690732706799
"1569609_at",-3.72684986696231,2.85271744680851,-20.8472950830285,1.27550376088482e-44,1.08866068139749e-41,91.0303940203879
"211673_s_at",-2.88484605321508,2.99189191489362,-20.7638500508519,1.94695225900455e-44,1.61559180092341e-41,90.6115806105216
"210052_s_at",6.88706920177384,7.36901262411348,20.7209386525041,2.420793130098e-44,1.95449603176804e-41,90.395856319227
"206323_x_at",-3.07116210643015,11.1509729787234,-20.64453990418,3.56973742904156e-44,2.76594483949884e-41,90.0111949001303
"234675_x_at",-3.01858190687361,10.0532063120567,-20.6380818577834,3.68900709748083e-44,2.76594483949884e-41,89.9786445610433
"239523_at",-4.82347973392461,2.61205354609929,-20.6373058803821,3.70360504736564e-44,2.76594483949884e-41,89.974733057366
"203358_s_at",5.58482372505543,7.66185063829787,20.4669671549776,8.8294130136198e-44,6.43319646233815e-41,89.114213689318
"236010_at",-4.10619472283814,4.21365326241135,-20.4453438951087,9.86148208130946e-44,7.01409652892756e-41,89.0047085048196
"202954_at",6.64510294900221,8.8246095035461,20.4356287013522,1.03638543303654e-43,7.19998652118615e-41,88.9554888218487
"227419_x_at",-5.37682454545454,5.96884666666667,-20.2492861168412,2.69416042238684e-43,1.82915123404459e-40,88.0090655928416
"205208_at",-2.13304305986696,5.66650787234043,-20.1858991938406,3.73243912159131e-43,2.47775897509549e-40,87.6861030693844
"209057_x_at",-3.48452372505543,6.46832375886525,-20.1679011323641,4.09477551052213e-43,2.65920062664843e-40,87.5943064588972
"213706_at",-5.78105747228381,2.70119269503546,-20.1297358491049,4.98440335214136e-43,3.16806556039402e-40,87.399511111101
"1556206_at",-4.07097521064301,2.02583794326241,-20.1126660264089,5.44286486405617e-43,3.38738962674896e-40,87.3123258784225
"203362_s_at",5.98281483370288,8.68613092198582,20.1058915129906,5.63635261052648e-43,3.43621962314811e-40,87.2777141638267
"230922_x_at",-2.33880935698448,3.38239411347518,-20.0923948127242,6.04268139317323e-43,3.60217547953268e-40,87.2087403855823
"206093_x_at",-7.38109166297118,3.20823865248227,-20.0889907074553,6.14973218144032e-43,3.60217547953268e-40,87.1913402651529
"209408_at",6.49450303769401,6.02233907801418,19.9211970593264,1.46408859892727e-42,8.41090744533736e-40,86.3318042816174
"212271_at",4.15413024390244,8.73578936170213,19.8810809872507,1.80243810335772e-42,1.01592893323784e-39,86.125767601058
"214710_s_at",6.06742824833703,8.64753241134752,19.8304221483517,2.34427825000911e-42,1.29686341041708e-39,85.8652860977864
"218039_at",6.50373835920177,8.75888028368794,19.8131694709455,2.56399105987974e-42,1.39262008966886e-39,85.7764992948806
"233810_x_at",-3.72670920177384,2.8534724822695,-19.7515988610658,3.53102273445566e-42,1.88361146689989e-39,85.4593274712348
"218782_s_at",7.01222924611973,8.35730382978723,19.7479940555787,3.59785888060429e-42,1.88559365509284e-39,85.4407426881035
"209773_s_at",8.03559046563193,7.80962531914894,19.7385903334855,3.77825630474025e-42,1.94599742399147e-39,85.3922533607609
"218872_at",-3.72913514412417,2.17051602836879,-19.670426300701,5.38827801583364e-42,2.72820388418641e-39,85.0404313871903
"216333_x_at",-7.52390290465632,3.42050276595745,-19.6557798882003,5.81577126709108e-42,2.89557558436353e-39,84.9647571301193
"238701_x_at",-2.94612039911308,11.8660680851064,-19.6512399199107,5.95507896985565e-42,2.91632908305734e-39,84.941294661124
"211762_s_at",4.73994017738359,11.2313912765957,19.6256452520752,6.80557281683306e-42,3.27907865737506e-39,84.8089721775285
"1566145_s_at",-2.09887906873614,2.70407730496454,-19.5274436895054,1.13669620063548e-41,5.38992469866406e-39,84.3004940304073
"228618_at",-3.7219223059867,3.63506936170213,-19.4325902600974,1.86779837019017e-41,8.71824073635795e-39,83.8081728229838
"219918_s_at",7.0150321286031,7.74850907801418,19.4180753904016,2.01548024696993e-41,9.26283714118963e-39,83.732733604651
"201695_s_at",5.95328436807095,7.48561985815603,19.4058412354437,2.14903331396674e-41,9.7269806345649e-39,83.6691270653863
"201912_s_at",3.62156498891353,9.06648709219858,19.3174474779558,3.41831937237005e-41,1.52411126284792e-38,83.2089876008651
"204825_at",6.02990691796009,8.47215617021277,19.2267830249163,5.50812385613788e-41,2.41976741109422e-38,82.7359850122459
"202705_at",6.16490709534368,7.9728080141844,19.1514094814569,8.19582691128369e-41,3.54831793218518e-38,82.3419531632455
"201821_s_at",3.46696370288248,10.0791454609929,19.0439999179045,1.44568144137926e-40,6.1695488140461e-38,81.7791880798866
"205384_at",-4.59237050997783,3.01515602836879,-19.0047269967141,1.77971984588922e-40,7.48810858538712e-38,81.5730516634384
"218009_s_at",6.94346643015522,8.09770907801418,18.7497451706568,6.89496943565436e-40,2.86074197154587e-37,80.2299093624185
"204170_s_at",5.72028527716186,9.96220368794326,18.721859739925,7.99965216711714e-40,3.2736110847711e-37,80.0825176953829
"200900_s_at",4.76791181818182,8.24209382978723,18.7012502711961,8.92888512865364e-40,3.57213112167386e-37,79.9735204542559
"201726_at",2.92257452328159,10.1508680141844,18.700424572441,8.96829358034142e-40,3.57213112167386e-37,79.9691524592152
"202870_s_at",7.23673638580932,7.58088872340426,18.6900380930154,9.47919277027371e-40,3.72594638982088e-37,79.9141999757236
"222981_s_at",3.38217572062084,9.93861113475177,18.4576985043954,3.28500965275207e-39,1.27445575787874e-36,78.6813701965695
"204754_at",-4.20930099778271,3.33725205673759,-18.4265160108883,3.88329482974596e-39,1.48725213396155e-36,78.5153915042257
"204134_at",-3.56471392461197,3.99869957446809,-18.4039241555915,4.38407722987616e-39,1.65779163402646e-36,78.3950625913416
"201585_s_at",2.66986015521064,8.24073687943262,18.3628544314207,5.46652584040055e-39,2.04126908037857e-36,78.1761519834436
"217919_s_at",4.77345558758315,8.54486134751773,18.339180111516,6.20861641235838e-39,2.28975306279484e-36,78.0498661956274
"228770_at",-3.56946603104213,3.42084390070922,-18.2627668646252,9.36779156894749e-39,3.41273216511181e-36,77.6417747054429
"201523_x_at",4.67815949002217,8.33213680851064,18.2478843336682,1.01500141134754e-38,3.65314905556445e-36,77.5622079688343
"1555730_a_at",3.93914658536585,12.1034431914894,18.2349993841216,1.08800457227213e-38,3.86928102231969e-36,77.4932984987439
"221928_at",-5.42660760532151,5.87847815602837,-18.1997902426208,1.3155327939613e-38,4.62340131223599e-36,77.3048918091183
"208952_s_at",4.87352949002217,7.34817617021277,18.138787636639,1.82871379147193e-38,6.35222873170243e-36,76.9780950240667
"209882_at",4.40498583148559,7.61911078014184,18.1322478694325,1.89449086107079e-38,6.50507189572042e-36,76.9430332498423
"213451_x_at",-7.2765623059867,3.64414361702128,-18.0525253996134,2.91580917578287e-38,9.89817812592745e-36,76.5151864744044
"208750_s_at",6.15313199556541,10.1945164539007,17.9646348294049,4.6946556943046e-38,1.5757690961344e-35,76.0425863922629
"218474_s_at",3.77282082039911,7.45055836879433,17.9169773621015,6.08042063600138e-38,2.01822672954743e-35,75.7859241555843
"203996_s_at",-1.85202944567627,6.48938879432624,-17.8574934120663,8.40054197393735e-38,2.75768560865308e-35,75.4651747898754
"220691_at",-2.21185671840354,5.68407957446809,-17.8249569605163,1.0026924034578e-37,3.25580762701031e-35,75.2895465736194
"204962_s_at",6.144612172949,6.72993794326241,17.7837237362711,1.25502547725093e-37,4.03133076149644e-35,75.0667863645322
"225439_at",3.96429485587584,8.79555290780142,17.7263489115729,1.71572860972562e-37,5.45254901684399e-35,74.7564734697947
"203812_at",-3.22852494456763,5.05533333333333,-17.7065482255174,1.91140814319395e-37,6.01047320648767e-35,74.64928706977
"209162_s_at",4.62039824833703,7.42219780141844,17.7022691447122,1.95655756991205e-37,6.04124560843963e-35,74.6261169329247
"203296_s_at",-4.99979949002218,2.9946414893617,-17.7017936407584,1.96164035757588e-37,6.04124560843963e-35,74.6235420608248
"1560144_at",-5.33986545454545,3.76551070921986,-17.6918465418831,2.07106058500104e-37,6.31314212813635e-35,74.5696717745921
"203622_s_at",3.5328611751663,8.79607680851064,17.6373291171762,2.78923114649046e-37,8.41643454940499e-35,74.2742073849166
"201890_at",6.43939157427939,8.83153482269504,17.6044149362918,3.33901160698454e-37,9.97462937354492e-35,74.0956483853664
"1553243_at",-3.61457259423503,3.46024439716312,-17.56916193757,4.04917070626809e-37,1.1976324406767e-34,73.90425443656
"208609_s_at",-5.06185842572062,2.92485709219858,-17.5594484702392,4.27024801153037e-37,1.25063842008281e-34,73.8514918636861
"210051_at",-4.8906223059867,3.27010326241135,-17.5477901652268,4.55165253310253e-37,1.32011180700361e-34,73.7881499317397
"201399_s_at",4.97814254988914,10.4573009219858,17.5348042351756,4.88708260114814e-37,1.40376748600095e-34,73.7175752350605
"209825_s_at",4.36430966740577,7.60180709219858,17.5279957250531,5.07275447707211e-37,1.4425928256161e-34,73.6805647808346
"218781_at",3.28609272727273,7.97500056737589,17.5263448700232,5.11883103522601e-37,1.4425928256161e-34,73.6715900294404
"203213_at",5.3578455210643,9.21945219858156,17.5216930740117,5.25093885041424e-37,1.46599342316285e-34,73.6462990987957
"214845_s_at",5.19474847006653,8.28481177304965,17.5051280619021,5.74979865641635e-37,1.59040495614005e-34,73.5562168833333
"233817_at",-2.53729957871397,3.08987134751773,-17.4305551199929,8.65509654826401e-37,2.37205228611276e-34,73.1502686263286
"200712_s_at",4.19833013303769,8.95255382978723,17.4254360959968,8.90174360117087e-37,2.41747078725252e-34,73.1223777508271
"200853_at",3.32636917960088,11.5866673758865,17.4199207004483,9.17539284274117e-37,2.46933793145231e-34,73.0923237013394
"202613_at",5.01490432372506,6.47143460992908,17.4181655827784,9.26423321790089e-37,2.47098606177101e-34,73.0827590824904
"204092_s_at",5.37555159645233,6.2876409929078,17.403356514751,1.00490683838314e-36,2.65660017548845e-34,73.0020413273171
"206208_at",-2.69318776053215,2.9941790070922,-17.3588413333153,1.28337276188261e-36,3.36299951892274e-34,72.7592488155834
"200996_at",2.67880345898005,11.7211428368794,17.3443953362387,1.38946440604316e-36,3.60934523493282e-34,72.6804067225088
"204482_at",-3.57596314855876,5.65377397163121,-17.3310636023199,1.49517114598043e-36,3.85045238309253e-34,72.6076236182387
"207092_at",-6.96147286031042,3.48984858156028,-17.3222488692662,1.56946034147528e-36,4.00722126332401e-34,72.5594888051195
"222521_x_at",-2.00404889135255,7.24939836879433,-17.2984570383364,1.78900605052346e-36,4.52906591078707e-34,72.4295214884564
"1563182_at",-2.94834869179601,3.13084503546099,-17.2392760772863,2.478437527625e-36,6.22171128258332e-34,72.1059391973669
"242862_x_at",-2.04277168514412,7.66375120567376,-17.2365262551422,2.51628696141563e-36,6.26408669986409e-34,72.090893839351
"202503_s_at",6.83455532150776,9.27119567375887,17.2017761283345,3.04771382330833e-36,7.52432686311485e-34,71.9006841543869
"202899_s_at",3.11619534368071,10.890590141844,17.2001583363009,3.07503256262325e-36,7.52954489698723e-34,71.8918254205931
"222329_x_at",-2.5380466518847,5.10111765957447,-17.1205863463386,4.77128094692043e-36,1.15880061566955e-33,71.4557178268843
"210800_at",-1.31350753880266,3.31609163120567,-17.0990660269404,5.37388659274562e-36,1.29462995310556e-33,71.3376424352203
"205895_s_at",4.62066926829269,6.88463425531915,17.074844794238,6.14402482352779e-36,1.46832362842597e-33,71.20468208782
"213226_at",4.96563645232816,7.17246127659574,17.0687032987946,6.35632043816115e-36,1.50700286070784e-33,71.1709578084728
"1555618_s_at",4.51895776053215,8.37821567375886,17.061283148932,6.62266342265246e-36,1.55037431032672e-33,71.1302061894073
"1555760_a_at",3.28993192904656,7.66241489361702,17.0601418385052,6.66461288918599e-36,1.55037431032672e-33,71.1239375088503
"201291_s_at",7.68928762749446,9.74828921985816,17.0593209069541,6.69495149573687e-36,1.55037431032672e-33,71.119428422994
"1563034_at",-1.85269937915743,3.48888609929078,-17.0455315728298,7.22578581984611e-36,1.66042999843279e-33,71.0436765553522
"244655_at",-3.72491363636364,2.65586347517731,-17.0399446978587,7.4527036252097e-36,1.69950088088465e-33,71.0129785765791
"200729_s_at",3.83678694013304,11.174820141844,17.0243883052849,8.12295329191955e-36,1.83831048249631e-33,70.9274820077699
"213350_at",-3.00243124168514,8.12720460992908,-17.0202641698357,8.3105756150777e-36,1.86663026578358e-33,70.9048113167719
"224429_x_at",-2.41754942350333,7.25048872340426,-17.013147343339,8.6446355353752e-36,1.92717311453928e-33,70.8656848393451
"235335_at",-2.83037363636363,3.3386580141844,-16.9872949202166,9.97566641428866e-36,2.20743024291885e-33,70.7235044994561
"230595_at",-3.67554864745011,3.02969312056738,-16.9738888670453,1.07450198286444e-35,2.36019100986099e-33,70.6497442704878
"239959_x_at",-2.84922700665188,3.62107624113475,-16.9507308804621,1.22169996003373e-35,2.66393013913048e-33,70.5222788812177
"212134_at",-2.68945013303769,7.14137815602837,-16.9184252841925,1.46147596638729e-35,3.14889291695839e-33,70.3443580374347
"201298_s_at",3.66297769401331,9.04929404255319,16.9179679338729,1.46518968786937e-35,3.14889291695839e-33,70.3418383309564
"210559_s_at",6.39426405764966,7.77706156028369,16.9138308648533,1.49921637480433e-35,3.1990064831807e-33,70.3190446213591
"218542_at",5.31670980044346,6.19399333333333,16.9076865132555,1.55122209242897e-35,3.28650053667594e-33,70.2851878215066
"219550_at",-2.51112523281596,5.84834304964539,-16.8985107559416,1.63227655182486e-35,3.43387305863831e-33,70.2346190206525
"208622_s_at",5.13988376940133,8.81280021276596,16.8875687708556,1.73451008561658e-35,3.62342795717651e-33,70.1743033902787
"200753_x_at",3.14839082039911,10.1218416312057,16.8861542921675,1.74818677233048e-35,3.62663773957142e-33,70.1665053180453
"213486_at",-4.19037541019956,3.05801546099291,-16.8729654604761,1.88103721891812e-35,3.8578869551132e-33,70.0937835220388
"218360_at",3.73527906873614,7.57220425531915,16.8725400699317,1.88548687927737e-35,3.8578869551132e-33,70.0914376250989
"202736_s_at",4.30134804878049,9.18477141843972,16.8400576999155,2.25841718325526e-35,4.58950316431187e-33,69.9122448619168
"222608_s_at",5.75050638580931,7.8739119858156,16.820627764478,2.51602097382706e-35,5.07845233453619e-33,69.8049984038608
"203554_x_at",4.7384820399113,8.91635992907801,16.8043784404588,2.75397385923546e-35,5.52144034207656e-33,69.7152739726755
"242619_x_at",-1.5401144789357,6.64784553191489,-16.7979659385155,2.85398042338614e-35,5.68379714585427e-33,69.6798573752537
"224061_at",-4.46570203991131,2.78541992907801,-16.7758254538642,3.22814645707032e-35,6.38638537165971e-33,69.5575374537496
"208953_at",4.1519466962306,9.09966638297872,16.7658047959919,3.41331263493229e-35,6.70828212785081e-33,69.5021573982526
"218883_s_at",5.42369390243903,9.31719886524823,16.7349048174814,4.05416794217287e-35,7.9156966625183e-33,69.3313124630043
"209464_at",4.57066312638581,5.46973382978723,16.6941708572114,5.08723073801122e-35,9.86823661276683e-33,69.105926597575
"219121_s_at",5.97592634146342,9.43525482269504,16.6322593882727,7.18571166318215e-35,1.38489525493058e-32,68.7629958446744
"1558048_x_at",-5.49392,10.1072304255319,-16.6222521487903,7.59856087624773e-35,1.45507569907787e-32,68.7075237742408
"205878_at",-2.59717184035477,4.18463936170213,-16.6181826402248,7.77318275322452e-35,1.47903368399411e-32,68.6849624046431
"202487_s_at",3.10836337028825,10.51433,16.5902735615637,9.08433849890557e-35,1.71757243023928e-32,68.5301831148313
"1555278_a_at",3.57430310421287,8.52400453900709,16.5889471618689,9.15190471380797e-35,1.71946446236217e-32,68.5228248888526
"222752_s_at",4.84310042128603,7.02279773049645,16.5840136923362,9.407670408814e-35,1.75647086326563e-32,68.4954546079961
"219398_at",-5.52441847006652,3.73517872340426,-16.5813254229952,9.55004530627849e-35,1.7719782822016e-32,68.480539246645
"217695_x_at",-1.46906696230599,3.99276943262411,-16.5604820065887,1.07299074249007e-34,1.97860817595097e-32,68.3648653440393
"237040_at",-2.54557261640798,7.36872390070922,-16.5480993729592,1.14990201297672e-34,2.10742471372107e-32,68.2961223796143
"229490_s_at",4.94105889135255,8.94310255319149,16.5397234520805,1.20504068313478e-34,2.19501099556618e-32,68.2496129940827
"225687_at",6.22838585365854,6.97865007092199,16.5262704134439,1.2992104942541e-34,2.35220091483956e-32,68.174894880319
"1556364_at",-4.20494629711752,3.1165175177305,-16.4984494962353,1.51804752933515e-34,2.73184541227885e-32,68.0203121602532
"220765_s_at",-3.43550986696231,4.83685808510638,-16.4858013867684,1.62942069411071e-34,2.91285978305427e-32,67.9500057098162
"210092_at",4.258865654102,8.47552921985816,16.484848504905,1.6381362553246e-34,2.91285978305427e-32,67.9447082332526
"208079_s_at",5.45012239467849,7.67323510638298,16.4684586048588,1.79558768446136e-34,3.17394028981742e-32,67.853573639693
"32625_at",-4.23757667405765,3.81577843971631,-16.4413912605591,2.08957033989819e-34,3.6718667508105e-32,67.7030013076802
"43427_at",-7.01398372505543,5.74126531914894,-16.4159170142084,2.41026125806208e-34,4.21062775216891e-32,67.5612153804279
"219960_s_at",3.69959243902439,8.19588418439716,16.4104265197575,2.48560840950254e-34,4.31701046610869e-32,67.5306464792665
"222740_at",4.80335106430155,9.06267914893617,16.3958111973846,2.69790154908105e-34,4.65863658819064e-32,67.4492575534704
"222442_s_at",3.37927337028825,8.79540595744681,16.3372573838428,3.74738618656957e-34,6.43365905467774e-32,67.1229452575636
"201179_s_at",3.35454465631929,8.56548595744681,16.3349670337712,3.79589032280318e-34,6.47969323503426e-32,67.1101736211763
"211450_s_at",5.4044111308204,7.55665758865248,16.3257152494901,3.99831907173445e-34,6.78646509260928e-32,67.0585770798116
"224753_at",4.34967900221729,6.20358730496454,16.3168206528808,4.20314130556752e-34,7.09381018198975e-32,67.0089635016373
"213101_s_at",2.07338403547672,12.1496631205674,16.3067410947267,4.44800837922251e-34,7.46490754564685e-32,66.9527295615012
"1554553_s_at",3.57103603104213,6.94989765957447,16.3027504183958,4.54886657406643e-34,7.56263171868987e-32,66.9304624021906
"218497_s_at",3.04733583148559,8.56444730496454,16.3024375660186,4.55686977994904e-34,7.56263171868987e-32,66.9287166744746
"204146_at",4.83706150776054,8.40283156028369,16.2639125971024,5.65862301237068e-34,9.33922901925687e-32,66.7136623525841
"201727_s_at",3.47257478935698,7.52480326241135,16.2619089425549,5.72273808173727e-34,9.39315135800755e-32,66.7024730090005
"200638_s_at",3.59093988913526,12.3397766666667,16.2472887209403,6.2131751700255e-34,1.01424143089711e-31,66.6208133208323
"202589_at",5.36812179600887,10.4133268085106,16.242655666908,6.37722750493374e-34,1.03536368073307e-31,66.5949309269817
"221677_s_at",3.95773911308204,7.87950666666667,16.2408015167207,6.44409287470417e-34,1.04056425105966e-31,66.5845721129712
"206364_at",5.11489753880266,7.47024964539007,16.2263632853261,6.98942567539896e-34,1.12255437204943e-31,66.5038951548979
"226303_at",-3.68134762749446,3.50805226950355,-16.2216283350612,7.17816548751425e-34,1.14670234015248e-31,66.4774324821893
"201202_at",3.43650654101996,11.2485085106383,16.2188102975637,7.29291433684e-34,1.15476744856284e-31,66.4616818630939
"217986_s_at",3.14534893569845,8.67147524822695,16.2184926537059,7.30596350478282e-34,1.15476744856284e-31,66.4599064278213
"220403_s_at",-2.17610623059867,2.89017971631206,-16.208197641296,7.74182233666939e-34,1.21721820349118e-31,66.4023575322331
"203087_s_at",3.73381937915743,7.71601191489362,16.20707258031,7.79100831974511e-34,1.21853817557982e-31,66.3960677533681
"218585_s_at",5.43645241685144,8.04706758865248,16.2058934994182,7.84289253217401e-34,1.22026421152934e-31,66.3894758196211
"214882_s_at",2.4604268292683,11.3222652482269,16.179927187288,9.07768249153258e-34,1.40506533196659e-31,66.24426590952
"222158_s_at",3.94394751662971,8.43834460992908,16.1713478701736,9.52713056228116e-34,1.46703077983003e-31,66.1962718966171
"222393_s_at",4.59375381374723,8.55614588652482,16.1515623744191,1.06506379506987e-33,1.63162311539089e-31,66.0855578206335
"222976_s_at",2.25591352549889,13.2755588652482,16.1193899460999,1.27684586259659e-33,1.94608247210959e-31,65.9054378450376
"49452_at",-7.85312237250555,5.50728269503546,-16.1136103415688,1.31914633526164e-33,2.00034814585131e-31,65.8730681930701
"202543_s_at",4.10099682926829,8.06653943262411,16.109219149236,1.35222278045777e-33,2.0401490464957e-31,65.848472125706
"1555780_a_at",3.61625399113083,9.33421319148936,16.1074411934656,1.36585068049841e-33,2.05035464213714e-31,65.8385127888285
"1564494_s_at",5.69834913525499,8.88796361702128,16.0731445374966,1.65744656737275e-33,2.47564506535631e-31,65.6463299811459
"210337_s_at",4.43642804878049,7.72484326241135,16.0411348032069,1.98573863356643e-33,2.95124229853383e-31,65.4668459679571
"213183_s_at",-4.07821361419069,4.48481921985816,-16.0294488025647,2.12122224754219e-33,3.12941267231537e-31,65.4012927298168
"201664_at",4.03098359201774,10.4778636170213,16.0290028996601,2.12657172858441e-33,3.12941267231537e-31,65.398791119332
"233868_x_at",-2.05416310421286,7.97818631205674,-16.0185772601882,2.2555800440615e-33,3.30298738511025e-31,65.3402948891936
"201761_at",3.30938922394679,10.9619641134752,16.0156592119203,2.29307509089042e-33,3.34151376537412e-31,65.3239201717834
"222077_s_at",3.77202250554324,9.39269007092199,15.994670551792,2.581843929254e-33,3.74404969410702e-31,65.2061144064257
"201096_s_at",3.62264363636364,10.5165613475177,15.9911388337438,2.63390296829747e-33,3.80109098415219e-31,65.1862867768572
"204033_at",5.72978702882484,7.01072787234043,15.9840467884944,2.74164568262747e-33,3.93755680178512e-31,65.1464668175192
"225827_at",4.76563753880267,9.96468319148936,15.978145331488,2.83466457034453e-33,4.0516715172202e-31,65.1133275426444
"202666_s_at",2.71736026607539,10.2111630496454,15.9755236946229,2.8769964262442e-33,4.09259591624729e-31,65.0986046896786
"238344_at",-2.10318396895787,4.23323773049645,-15.9696868422843,2.97353698666762e-33,4.20988011387308e-31,65.0658228335517
"206243_at",-5.46531046563193,2.89133914893617,-15.9682166499984,2.99836198206709e-33,4.22500318350425e-31,65.057565125294
"204162_at",5.06413017738359,7.68460475177305,15.9612860976431,3.11821818222284e-33,4.37326440176257e-31,65.0186347706311
"201020_at",3.68463161862528,8.59049687943262,15.9493223173183,3.33654138566821e-33,4.65759349598441e-31,64.951419515315
"232570_s_at",-1.97621294900222,5.50233368794326,-15.9377975703975,3.56134695071605e-33,4.94828453296467e-31,64.8866562423599
"200641_s_at",5.8045320842572,10.6120629787234,15.9289160920227,3.7449101590393e-33,5.17924542504542e-31,64.8367370388353
"202374_s_at",3.67644126385809,7.21390609929078,15.9158767454797,4.0317491837674e-33,5.55025084639094e-31,64.7634327504152
"244612_at",-2.81417337028825,3.09914021276596,-15.9109640636868,4.14544769230276e-33,5.68059444551195e-31,64.7358100098823
"205752_s_at",-4.10793392461197,2.45339404255319,-15.908032061809,4.21483288257107e-33,5.74930149319843e-31,64.7193228848443
"228890_at",-2.87237611973393,2.71447,-15.8656669976288,5.35781440432368e-33,7.27518135001642e-31,64.4809942903792
"207791_s_at",4.22131414634147,10.6103158865248,15.8639221533642,5.41104704817328e-33,7.31421757783169e-31,64.4711743866782
"200810_s_at",-2.87833944567627,11.7207845390071,-15.8607986654523,5.507668798692e-33,7.41128783888857e-31,64.4535947269467
"204822_at",6.42406372505543,6.6638214893617,15.8421004387841,6.12337891104157e-33,8.20285642195268e-31,64.3483353117452
"217356_s_at",4.58499620842572,10.9700260992908,15.8378062403531,6.27426739211125e-33,8.34546043575396e-31,64.3241563723665
"203755_at",5.18636855875831,7.25373191489362,15.8371320418333,6.29829371305646e-33,8.34546043575396e-31,64.3203600476389
"233208_x_at",3.3730166518847,6.36602028368794,15.8367027256957,6.31364127633781e-33,8.34546043575396e-31,64.3179425987142
"212165_at",2.45316097560976,9.41027212765957,15.8350744475402,6.3721921713354e-33,8.35700122174805e-31,64.3087737006478
"218260_at",3.99456436807095,7.12771234042553,15.8348167276815,6.38150926989263e-33,8.35700122174805e-31,64.3073224441376
"209642_at",5.27688855875832,5.75946,15.8341328929165,6.40629759240887e-33,8.35700122174805e-31,64.3034716407965
"226320_at",3.85300791574279,7.89530141843972,15.8314649016415,6.50393679437846e-33,8.44748277645512e-31,64.2884471993346
"210432_s_at",-3.24481860310421,2.65444127659574,-15.8298095117335,6.56526746032418e-33,8.49022661654823e-31,64.2791247080244
"218866_s_at",3.91640807095344,7.14690127659574,15.8284842168609,6.61478637367543e-33,8.51739281641406e-31,64.2716609691271
"209421_at",3.72841028824834,8.27783404255319,15.8207761892853,6.91031151255078e-33,8.85973115083388e-31,64.2282475244653
"202469_s_at",1.52526545454545,9.87658872340426,15.8174467860104,7.0420233376871e-33,8.99001551994559e-31,64.2094935788233
"226276_at",2.78434432372505,9.79065921985816,15.8128628572756,7.2274956068485e-33,9.18753090482491e-31,64.1836711828315
"205200_at",-6.1678921286031,4.05394063829787,-15.811178293131,7.29688022830917e-33,9.23642809577457e-31,64.1741810583413
"204478_s_at",3.28117206208426,7.5074329787234,15.7719541687081,9.11569533566258e-33,1.14900070363818e-30,63.9531237651659
"219065_s_at",2.05856159645232,9.5964729787234,15.7689038746127,9.27489494104907e-33,1.1641551956889e-30,63.9359262480296
"217054_at",-1.63420926829268,3.71140489361702,-15.7658368321314,9.43778128081474e-33,1.17964368285263e-30,63.9186333121438
"223101_s_at",2.93900261640798,7.02856404255319,15.7639098115816,9.54158757888552e-33,1.18764935726686e-30,63.9077676647192
"218302_at",4.37423385809313,8.67561836879433,15.7598694417716,9.76297133446946e-33,1.21016283267471e-30,63.8849844683436
"232313_at",-2.99456576496674,4.27081134751773,-15.7368944574896,1.11234629799778e-32,1.37310417190446e-30,63.7553983432755
"213872_at",7.45659073170732,11.2382411347518,15.7262383094131,1.1817537095051e-32,1.45277895325292e-30,63.6952754461486
"216702_x_at",-1.43203596452328,5.81836290780142,-15.7173098702307,1.24324269221989e-32,1.52210610429036e-30,63.6448912360607
"200751_s_at",3.32762104212861,11.5266963120567,15.715867949013,1.25346979541803e-32,1.52836339585808e-30,63.6367535230911
"200755_s_at",3.15463485587584,9.3957409929078,15.7068644153411,1.31926586461844e-32,1.60027738592622e-30,63.5859357043912
"208744_x_at",4.3620810421286,8.38397241134752,15.706345340639,1.32316310488996e-32,1.60027738592622e-30,63.5830056793466
"209247_s_at",3.41743266075388,6.74709,15.6937956103062,1.42098452435446e-32,1.71165607645326e-30,63.5121575205993
"227897_at",4.69299037694014,10.2612469503546,15.6917058743708,1.43796410026932e-32,1.72515267338736e-30,63.5003585374859
"218156_s_at",3.53085,7.86094085106383,15.6784791852226,1.55025749524744e-32,1.85243368622107e-30,63.4256679358459
"1552617_a_at",3.62339159645233,7.8655495035461,15.6670520459424,1.65433326649361e-32,1.96892022589496e-30,63.3611245976549
"213330_s_at",2.38597971175166,9.33884021276596,15.66134269448,1.70893035713767e-32,2.02582843487197e-30,63.3288716466346
"218947_s_at",3.66627101995565,6.91931758865248,15.6571006835042,1.75066291303439e-32,2.06709696446942e-30,63.3049057123454
"202583_s_at",4.49448239467849,7.79194929078014,15.6464029199396,1.86050395801416e-32,2.18814309991169e-30,63.244458620704
